File,Base complexity,Predicates with operators,Nested levels,Complex code structures,Third-Party calls,Inter_dependencies,Intra_dependencies,Log
programs_final1h/avatar/atcoder_ABC122_C.py-7118c6eddbec137ceaef1bb07fcd1c9ee07eb6372b5f40962b4ced5b93627898,7,1,0,8,2,1,2,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC122_C.py-7118c6eddbec137ceaef1bb07fcd1c9ee07eb6372b5f40962b4ced5b93627898.log
programs_final1h/avatar/atcoder_ABC122_D.py-58fd6e60dea2c3302b6e4066988501ba5c112351de4d0847cc1377dc40199173,11,8,7,5,1,1,3,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC122_D.py-58fd6e60dea2c3302b6e4066988501ba5c112351de4d0847cc1377dc40199173.log
programs_final1h/avatar/atcoder_ABC123_B.py-7bfcc43010739a6e92f539eba6875882f052fa5c4bfc88086efde8820ff34607,8,3,6,7,3,1,1,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC123_B.py-7bfcc43010739a6e92f539eba6875882f052fa5c4bfc88086efde8820ff34607.log
programs_final1h/avatar/atcoder_ABC123_C.py-87b1466ac7e3906bf8c6d77179713831a67f7e91507e1f14ef012ee2529f57f9,3,0,0,7,5,1,4,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC123_C.py-87b1466ac7e3906bf8c6d77179713831a67f7e91507e1f14ef012ee2529f57f9.log
programs_final1h/avatar/atcoder_ABC123_D.py-fb0c51f86c4661b76900d3cfe9edc8361d72d8f3fccaa405c86865fc24d10bb2,6,1,2,10,4,1,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC123_D.py-fb0c51f86c4661b76900d3cfe9edc8361d72d8f3fccaa405c86865fc24d10bb2.log
programs_final1h/avatar/atcoder_ABC124_A.py-dc6f3e2d177850914e507427c6d0eff4570b3e48d4ab7403c673cd857ec2be48,6,3,6,3,5,1,1,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC124_A.py-dc6f3e2d177850914e507427c6d0eff4570b3e48d4ab7403c673cd857ec2be48.log
programs_final1h/avatar/atcoder_ABC124_C.py-9b663e792ea237e67c2e614aa7b187924c877040779036994d7dc4562079c41b,4,0,0,6,6,1,5,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC124_C.py-9b663e792ea237e67c2e614aa7b187924c877040779036994d7dc4562079c41b.log
programs_final1h/avatar/atcoder_ABC125_A.py-b2fe814195d92cd71fe249953d55dcbc566f7b77ecf95be28793b1effa02219c,4,2,1,5,5,1,1,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC125_A.py-b2fe814195d92cd71fe249953d55dcbc566f7b77ecf95be28793b1effa02219c.log
programs_final1h/avatar/atcoder_ABC125_B.py-e5c99a3e58a417e1f7c68876479f6861b22fb008ae916a62cefdbec347dc554d,8,4,4,8,2,1,2,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC125_B.py-e5c99a3e58a417e1f7c68876479f6861b22fb008ae916a62cefdbec347dc554d.log
programs_final1h/avatar/atcoder_ABC125_C.py-7d507750e3e910b24fa0bf837b6c435633c8eda91908fc035b47e164e9fa142d,8,2,1,10,4,1,4,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC125_C.py-7d507750e3e910b24fa0bf837b6c435633c8eda91908fc035b47e164e9fa142d.log
programs_final1h/avatar/atcoder_ABC126_E.py-45d1c6ff81e4bca6d25fd2ed2be329d04eb941e3d50e74779c0629f5f13fed17,13,7,36,5,3,1,3,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC126_E.py-45d1c6ff81e4bca6d25fd2ed2be329d04eb941e3d50e74779c0629f5f13fed17.log
programs_final1h/avatar/atcoder_ABC127_B.py-d80d5528f1002e170b7584e5466a2dab093eb9c409ac561e429da6044ff62a29,5,1,0,7,2,1,5,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC127_B.py-d80d5528f1002e170b7584e5466a2dab093eb9c409ac561e429da6044ff62a29.log
programs_final1h/avatar/atcoder_ABC127_F.py-01f5ff68c2f8ece69f2256f2bfc74c56ff01ae5a9de8089174e295702e4186ad,10,8,22,6,11,1,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC127_F.py-01f5ff68c2f8ece69f2256f2bfc74c56ff01ae5a9de8089174e295702e4186ad.log
programs_final1h/avatar/atcoder_ABC128_C.py-a3f158b8b10b28c4ed75d962ed1087331f374e8cf3fb6015d5a3e6d017cf5043,8,5,10,6,5,1,2,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC128_C.py-a3f158b8b10b28c4ed75d962ed1087331f374e8cf3fb6015d5a3e6d017cf5043.log
programs_final1h/avatar/atcoder_ABC129_E.py-30d45860b46edb75eb4ef440f94e515936628016b61a8c1f23cd0c700ba66c87,6,5,10,5,2,1,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC129_E.py-30d45860b46edb75eb4ef440f94e515936628016b61a8c1f23cd0c700ba66c87.log
programs_final1h/avatar/atcoder_ABC132_A.py-46c4ce1c738886214a8386e3784433c75c9bc570b00cafc87e5170b27f3eb5ab,9,4,2,7,3,1,2,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC132_A.py-46c4ce1c738886214a8386e3784433c75c9bc570b00cafc87e5170b27f3eb5ab.log
programs_final1h/avatar/atcoder_ABC132_F.py-0f6413c7b76912ef4cc934feb972ceaa398f417da2819237689493d0f519b529,5,7,2,8,5,1,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC132_F.py-0f6413c7b76912ef4cc934feb972ceaa398f417da2819237689493d0f519b529.log
programs_final1h/avatar/atcoder_ABC133_B.py-9f1927f77db930d533e9c91f6c75802363d0d6f63adddd1f03f035b74f0bb655,9,2,6,5,3,1,1,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC133_B.py-9f1927f77db930d533e9c91f6c75802363d0d6f63adddd1f03f035b74f0bb655.log
programs_final1h/avatar/atcoder_ABC133_E.py-8e611eb7459f3102db00f47c8eb371caed790e33cd657f34ffbcf97f7bff6cbb,10,4,4,6,2,1,4,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC133_E.py-8e611eb7459f3102db00f47c8eb371caed790e33cd657f34ffbcf97f7bff6cbb.log
programs_final1h/avatar/atcoder_ABC134_E.py-46fcaf581b2d09e97a0464f76978271daf0e943b0c0de3a7d908070365d3e997,7,4,4,4,3,1,1,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC134_E.py-46fcaf581b2d09e97a0464f76978271daf0e943b0c0de3a7d908070365d3e997.log
programs_final1h/avatar/atcoder_ABC135_D.py-8b6c86a0de712c44ca40fa2e1c3b62bfcedfb5bb3fde059dcea73ff3213909a2,21,6,18,7,3,1,5,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC135_D.py-8b6c86a0de712c44ca40fa2e1c3b62bfcedfb5bb3fde059dcea73ff3213909a2.log
programs_final1h/avatar/atcoder_ABC136_B.py-722d791c2a54c70a11a0a135666dea509595c72de4b0d5a8d8bf4e694eed40dc,6,3,1,5,3,1,1,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC136_B.py-722d791c2a54c70a11a0a135666dea509595c72de4b0d5a8d8bf4e694eed40dc.log
programs_final1h/avatar/atcoder_ABC137_D.py-3ab5db9214444d99efc12f82d3eb659675a9871a1a82c0d6145895c702d96ca7,5,2,3,5,7,1,1,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC137_D.py-3ab5db9214444d99efc12f82d3eb659675a9871a1a82c0d6145895c702d96ca7.log
programs_final1h/avatar/atcoder_ABC139_B.py-2e9d46ad6a519f30988ba782c9b0ecfc69218fd31aee3c33e93e315c7f7d1138,7,5,15,2,1,1,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC139_B.py-2e9d46ad6a519f30988ba782c9b0ecfc69218fd31aee3c33e93e315c7f7d1138.log
programs_final1h/avatar/atcoder_ABC140_D.py-bf32484b7e9b85a1292c6237124f6151fb25ff86f8fddb7a65bf72d5b8ec2c13,12,4,4,4,4,1,6,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC140_D.py-bf32484b7e9b85a1292c6237124f6151fb25ff86f8fddb7a65bf72d5b8ec2c13.log
programs_final1h/avatar/atcoder_ABC140_F.py-a185290b0ea94ac55fc210252ee445df32e7fcbf74a44e7454400d91ab1f0ea1,10,4,10,9,6,1,3,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC140_F.py-a185290b0ea94ac55fc210252ee445df32e7fcbf74a44e7454400d91ab1f0ea1.log
programs_final1h/avatar/atcoder_ABC142_C.py-c308f9bbd846a232cdfad4febe4065b3762ffdc76cf36faa112762e11158fb34,6,1,0,9,3,1,2,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC142_C.py-c308f9bbd846a232cdfad4febe4065b3762ffdc76cf36faa112762e11158fb34.log
programs_final1h/avatar/atcoder_ABC143_A.py-da937020730c16d4f469978e9bdff3ed9841fadb57075290a998dad25aff9323,6,2,1,7,6,1,1,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC143_A.py-da937020730c16d4f469978e9bdff3ed9841fadb57075290a998dad25aff9323.log
programs_final1h/avatar/atcoder_ABC143_D.py-657613fffe584791d7cf87b470d5c259784606bf31a9c1186f6e8ecb4b1bf2ff,7,5,12,1,4,1,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC143_D.py-657613fffe584791d7cf87b470d5c259784606bf31a9c1186f6e8ecb4b1bf2ff.log
programs_final1h/avatar/atcoder_ABC145_B.py-46dc25c75d6e52cbaf42cb8bafc6bf22cc30b9a617b3831ca6e1c8c12b6f9268,7,4,3,5,2,1,1,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC145_B.py-46dc25c75d6e52cbaf42cb8bafc6bf22cc30b9a617b3831ca6e1c8c12b6f9268.log
programs_final1h/avatar/atcoder_ABC145_E.py-3a3a61b2b0cc5922febcd4aa67e988d51ba618c2a128b7ed0e9093cc5691af89,10,9,9,7,3,1,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC145_E.py-3a3a61b2b0cc5922febcd4aa67e988d51ba618c2a128b7ed0e9093cc5691af89.log
programs_final1h/avatar/atcoder_ABC146_D.py-4b445f7d79c5cc6a4e59f576ff8281616c817338cfe951b75e4f39bf4eae2df0,11,3,8,10,10,1,2,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC146_D.py-4b445f7d79c5cc6a4e59f576ff8281616c817338cfe951b75e4f39bf4eae2df0.log
programs_final1h/avatar/atcoder_ABC147_D.py-2194377ae97544dfd4a7176f3868349f73ba2b92d815f62ef792d0351af8ccd0,3,1,0,3,4,1,2,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC147_D.py-2194377ae97544dfd4a7176f3868349f73ba2b92d815f62ef792d0351af8ccd0.log
programs_final1h/avatar/atcoder_ABC148_F.py-051cf1c09df4dd43fdcf08b830f8f9cab1fd813d0adc9124b156ecd9373da367,13,5,5,12,6,1,8,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC148_F.py-051cf1c09df4dd43fdcf08b830f8f9cab1fd813d0adc9124b156ecd9373da367.log
programs_final1h/avatar/atcoder_ABC149_C.py-dafa0c371c6db0b8ea849670b07427913668de3d5b9e06130f1d0c30adfa979b,12,6,18,3,1,1,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC149_C.py-dafa0c371c6db0b8ea849670b07427913668de3d5b9e06130f1d0c30adfa979b.log
programs_final1h/avatar/atcoder_ABC150_C.py-105169a1932df4beafc0ee6b5dff3ee537d4edf86d2139215770797428cf207a,3,0,0,5,9,1,16,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC150_C.py-105169a1932df4beafc0ee6b5dff3ee537d4edf86d2139215770797428cf207a.log
programs_final1h/avatar/atcoder_ABC150_D.py-3a80f18a5a8ca33add3029030c1c997e7a7c5154a6a53678085dd629c4519545,15,3,7,8,5,1,1,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC150_D.py-3a80f18a5a8ca33add3029030c1c997e7a7c5154a6a53678085dd629c4519545.log
programs_final1h/avatar/atcoder_ABC150_E.py-339119d4bc7b89c4816db896e581a1c5b2bea61be37f424f6423d8d60bbd0860,4,0,0,5,7,1,2,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC150_E.py-339119d4bc7b89c4816db896e581a1c5b2bea61be37f424f6423d8d60bbd0860.log
programs_final1h/avatar/atcoder_ABC151_A.py-d9bffc22991c92a0a30bac53c4aaf3368888992dd503a47fd8487a0eef11c42b,11,3,2,9,4,1,5,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC151_A.py-d9bffc22991c92a0a30bac53c4aaf3368888992dd503a47fd8487a0eef11c42b.log
programs_final1h/avatar/atcoder_ABC152_C.py-044d8448eef094402c7702562c56ddbd59d84b7e8272684185353c9079f786c6,7,5,15,4,3,1,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC152_C.py-044d8448eef094402c7702562c56ddbd59d84b7e8272684185353c9079f786c6.log
programs_final1h/avatar/atcoder_ABC152_E.py-aec4be54a10512c62fb2a7926a30817bd5a5376f3722ac5cb111a7393165f73e,6,0,0,8,7,1,1,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC152_E.py-aec4be54a10512c62fb2a7926a30817bd5a5376f3722ac5cb111a7393165f73e.log
programs_final1h/avatar/atcoder_ABC153_A.py-7fc81da63f89f3f6aad1aa6cf6bab4c19451936cf8c30476fd21171b4763900d,6,2,1,7,5,1,1,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC153_A.py-7fc81da63f89f3f6aad1aa6cf6bab4c19451936cf8c30476fd21171b4763900d.log
programs_final1h/avatar/atcoder_ABC155_D.py-5b77d8d46a5a3841f0d09491ce7c37ae0a00ae063ed9c96596f09f1c23a432d5,13,11,29,0,0,1,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC155_D.py-5b77d8d46a5a3841f0d09491ce7c37ae0a00ae063ed9c96596f09f1c23a432d5.log
programs_final1h/avatar/atcoder_ABC158_A.py-fd012171d27a74cd9ae932c05d48457769cb25df935140d8aa6db8c6f62cddb7,1,0,0,3,8,1,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC158_A.py-fd012171d27a74cd9ae932c05d48457769cb25df935140d8aa6db8c6f62cddb7.log
programs_final1h/avatar/atcoder_ABC158_B.py-f1cbfa434e3652c56a34442280c306a3cda61955b3dbe371eb79e2f2a9e7b208,6,0,0,7,6,1,2,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC158_B.py-f1cbfa434e3652c56a34442280c306a3cda61955b3dbe371eb79e2f2a9e7b208.log
programs_final1h/avatar/atcoder_ABC162_D.py-0179d496963979eb67a1b19e53e2c5c87511655c8e2e91a062a5e10ffb352152,8,3,2,7,5,1,4,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC162_D.py-0179d496963979eb67a1b19e53e2c5c87511655c8e2e91a062a5e10ffb352152.log
programs_final1h/avatar/atcoder_ABC164_A.py-d9b61c9e10caa314cb34c1e8f911dfde04a21af41a779062dc1b247879fe5ecc,7,1,0,5,8,1,1,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC164_A.py-d9b61c9e10caa314cb34c1e8f911dfde04a21af41a779062dc1b247879fe5ecc.log
programs_final1h/avatar/atcoder_ABC164_D.py-2fa1e67d77c7e440f93ed5bd0a39aae938432a3e2ff84542d753fe8612da03e6,6,1,0,9,2,1,2,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC164_D.py-2fa1e67d77c7e440f93ed5bd0a39aae938432a3e2ff84542d753fe8612da03e6.log
programs_final1h/avatar/atcoder_ABC165_C.py-7cb4060f87c9a1be4e6c4fa7aac530913414c952b13210bb56b0e8c6efe196d2,13,6,3,13,2,1,11,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC165_C.py-7cb4060f87c9a1be4e6c4fa7aac530913414c952b13210bb56b0e8c6efe196d2.log
programs_final1h/avatar/atcoder_ABC166_C.py-ca6ee3d1806105b4647c4111ea728eef3e018dd3ae58649b4fbc6cd2959d4cce,10,8,16,8,1,0,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC166_C.py-ca6ee3d1806105b4647c4111ea728eef3e018dd3ae58649b4fbc6cd2959d4cce.log
programs_final1h/avatar/atcoder_ABC167_C.py-8ac76f4d0399b6f3de33b8540579ab9060ba46aa2de4aafb96ff6c2044674e10,17,6,18,8,7,0,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC167_C.py-8ac76f4d0399b6f3de33b8540579ab9060ba46aa2de4aafb96ff6c2044674e10.log
programs_final1h/avatar/atcoder_ABC167_D.py-3effa5d4e8d9765aebb9aa99af7efdcedc7565c1a447fd78869e07bb6dd6cf56,9,7,12,3,1,0,0,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC167_D.py-3effa5d4e8d9765aebb9aa99af7efdcedc7565c1a447fd78869e07bb6dd6cf56.log
programs_final1h/avatar/atcoder_ABC168_B.py-dc31971d73984ca115d106787810158d554a6adb19c59064dac7a4cbebeead14,7,4,3,3,1,0,2,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC168_B.py-dc31971d73984ca115d106787810158d554a6adb19c59064dac7a4cbebeead14.log
programs_final1h/avatar/atcoder_ABC169_C.py-5b7919be5086baf4029eaba2d7b7ba673f83f034e859a9ec432594c409a8fbfe,4,0,0,14,7,0,3,final_transformations//avatar/012f2c7a8189e02179363a87617b256a97075f10/programs_final1h_avatar_atcoder_ABC169_C.py-5b7919be5086baf4029eaba2d7b7ba673f83f034e859a9ec432594c409a8fbfe.log
