File,Base complexity,Predicates with operators,Nested levels,Complex code structures,Third-Party calls,Inter_dependencies,Intra_dependencies,Log
dataset/cruxeval_transformation_new/sample_13.py-a3c9e44ce306bdfd530688dae978bad5e8a939e5e698dbc2c8950dbfc2a504c3,7,1,3,6,4,1,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_13.py-a3c9e44ce306bdfd530688dae978bad5e8a939e5e698dbc2c8950dbfc2a504c3.log
dataset/cruxeval_transformation_new/sample_140.py-ec8a73b6e9f4d21a7cb3d4935631786fc7ce97b65171bc04063761448e9b89e5,6,3,3,5,3,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_140.py-ec8a73b6e9f4d21a7cb3d4935631786fc7ce97b65171bc04063761448e9b89e5.log
dataset/cruxeval_transformation_new/sample_141.py-ac1189eaa7539c8b0a9758251a76337695cbc2a4a2eda1714d8a91ede005367a,3,0,0,6,8,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_141.py-ac1189eaa7539c8b0a9758251a76337695cbc2a4a2eda1714d8a91ede005367a.log
dataset/cruxeval_transformation_new/sample_144.py-c9125075dfe9d832c7ba025c7f0ca6e18ddd67234e6e77031e7ee5f96bd7f740,6,0,0,7,8,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_144.py-c9125075dfe9d832c7ba025c7f0ca6e18ddd67234e6e77031e7ee5f96bd7f740.log
dataset/cruxeval_transformation_new/sample_147.py-d74753d70941dfa2d4c9620ae6ecda6928d76dd421d353c7323e8f28cc395c6a,4,0,0,7,5,1,1,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_147.py-d74753d70941dfa2d4c9620ae6ecda6928d76dd421d353c7323e8f28cc395c6a.log
dataset/cruxeval_transformation_new/sample_152.py-1c3bd9ab22874a9bf018175b20206f523db7b2cee8b38a14abe4c8019e7f8378,7,1,3,6,4,1,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_152.py-1c3bd9ab22874a9bf018175b20206f523db7b2cee8b38a14abe4c8019e7f8378.log
dataset/cruxeval_transformation_new/sample_153.py-7a71489623b2946657ce0c26bbd6aa8676529088a334fc77062bdbfbf9bd2420,3,0,0,3,3,1,4,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_153.py-7a71489623b2946657ce0c26bbd6aa8676529088a334fc77062bdbfbf9bd2420.log
dataset/cruxeval_transformation_new/sample_157.py-b84b087c16c5fffd8e1808f34787083d26b38824c5bbbbab7a32315abe33367c,8,2,6,5,4,1,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_157.py-b84b087c16c5fffd8e1808f34787083d26b38824c5bbbbab7a32315abe33367c.log
dataset/cruxeval_transformation_new/sample_158.py-5e5854862987fce5c8b3986a876070e73f6e5be2b597aec149731971ee4b67f5,6,4,6,5,4,1,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_158.py-5e5854862987fce5c8b3986a876070e73f6e5be2b597aec149731971ee4b67f5.log
dataset/cruxeval_transformation_new/sample_166.py-72cedb90b45e30e8e514a82efa58128d0969793a2a41dbb1e8853a6417862619,5,0,1,5,6,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_166.py-72cedb90b45e30e8e514a82efa58128d0969793a2a41dbb1e8853a6417862619.log
dataset/cruxeval_transformation_new/sample_171.py-ea7806a4295fd6e53d2561bea7e39aa805b5c6e7f7f3e9c63e31fdc9760bc189,5,1,0,6,3,0,2,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_171.py-ea7806a4295fd6e53d2561bea7e39aa805b5c6e7f7f3e9c63e31fdc9760bc189.log
dataset/cruxeval_transformation_new/sample_177.py-2717d9b775d37b56de98e42b5dfb02c21d9bb1ffceefa16022c027d5f807ade1,7,3,1,7,2,0,2,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_177.py-2717d9b775d37b56de98e42b5dfb02c21d9bb1ffceefa16022c027d5f807ade1.log
dataset/cruxeval_transformation_new/sample_179.py-938b6e758bc95aac91f5a9e9cf7ba88cbdad0c9810763edbec5b6dce6538576d,6,1,0,7,2,0,4,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_179.py-938b6e758bc95aac91f5a9e9cf7ba88cbdad0c9810763edbec5b6dce6538576d.log
dataset/cruxeval_transformation_new/sample_182.py-186cfd3c49a7c72d92197d5b16927f1788f072f018a1670783e5633110f07480,3,0,0,7,8,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_182.py-186cfd3c49a7c72d92197d5b16927f1788f072f018a1670783e5633110f07480.log
dataset/cruxeval_transformation_new/sample_189.py-b8f598f7c6060e0c6d8f8bc894dd01bda4977c3f8c543297f06e1f2ca3e38393,6,2,3,5,5,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_189.py-b8f598f7c6060e0c6d8f8bc894dd01bda4977c3f8c543297f06e1f2ca3e38393.log
dataset/cruxeval_transformation_new/sample_194.py-f1c644dae0f74ff552ec7c943bbe744d38b9ccdd90d027fed0667ae830854cb1,3,0,0,6,6,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_194.py-f1c644dae0f74ff552ec7c943bbe744d38b9ccdd90d027fed0667ae830854cb1.log
dataset/cruxeval_transformation_new/sample_196.py-a6c56e6c818df448f8988c91c60ae550cab458b1ae3d3187befab5825abc9c86,10,2,3,5,3,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_196.py-a6c56e6c818df448f8988c91c60ae550cab458b1ae3d3187befab5825abc9c86.log
dataset/cruxeval_transformation_new/sample_197.py-926db86c19c00dc02e55124c3667404ce4d3d0273c1a605cde251752bce3252e,4,0,0,7,5,1,1,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_197.py-926db86c19c00dc02e55124c3667404ce4d3d0273c1a605cde251752bce3252e.log
dataset/cruxeval_transformation_new/sample_201.py-c2a644a2f488e7fb4d8244b9c8017ab8ea4869f5432a0321a9353be10e1b2106,6,1,3,4,4,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_201.py-c2a644a2f488e7fb4d8244b9c8017ab8ea4869f5432a0321a9353be10e1b2106.log
dataset/cruxeval_transformation_new/sample_203.py-84e00aab1dbcb07ef5f0f5f973baa5ebd99e9146aa44b96c8ec4ab39df750b55,3,0,0,5,6,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_203.py-84e00aab1dbcb07ef5f0f5f973baa5ebd99e9146aa44b96c8ec4ab39df750b55.log
dataset/cruxeval_transformation_new/sample_211.py-ea68449005102c432dedf2efe9e8fa5d77cbbb604d58f585a334567587f5d9d3,7,2,3,6,4,1,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_211.py-ea68449005102c432dedf2efe9e8fa5d77cbbb604d58f585a334567587f5d9d3.log
dataset/cruxeval_transformation_new/sample_21.py-c1b69ec57a05ef9f8a2061fece893390355cbceb2de8a8dc0f1a583e28356e71,3,0,0,6,6,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_21.py-c1b69ec57a05ef9f8a2061fece893390355cbceb2de8a8dc0f1a583e28356e71.log
dataset/cruxeval_transformation_new/sample_226.py-23a0fd216bdec7ddf307b21a3507460d5ea021aa5acff0e416050ad2626568d1,7,3,1,7,2,0,2,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_226.py-23a0fd216bdec7ddf307b21a3507460d5ea021aa5acff0e416050ad2626568d1.log
dataset/cruxeval_transformation_new/sample_227.py-1bfd97e6f8c2cb1af3fd51b68d4820effa360b9a5334900374c0256c9ec7b754,3,0,0,5,2,1,3,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_227.py-1bfd97e6f8c2cb1af3fd51b68d4820effa360b9a5334900374c0256c9ec7b754.log
dataset/cruxeval_transformation_new/sample_229.py-1f89061353425c4b4d594c281350c990b1937bd7df0c351b976c91c28937e744,7,3,6,6,2,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_229.py-1f89061353425c4b4d594c281350c990b1937bd7df0c351b976c91c28937e744.log
dataset/cruxeval_transformation_new/sample_244.py-65e1486369baac1a375508cc1b12829cc2d0ff3671327a96e9ae7a303888da71,7,2,6,4,4,1,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_244.py-65e1486369baac1a375508cc1b12829cc2d0ff3671327a96e9ae7a303888da71.log
dataset/cruxeval_transformation_new/sample_249.py-f44a5e82c0c35fdeb163a1afa2ee10d2065258c3ee4ca6a047b26b0872f94982,6,0,1,6,9,1,1,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_249.py-f44a5e82c0c35fdeb163a1afa2ee10d2065258c3ee4ca6a047b26b0872f94982.log
dataset/cruxeval_transformation_new/sample_258.py-91e128fde7410abbaf2737cffac00ee8bf8b5193f552a6a9698dc45bb5f82fd6,6,2,0,8,5,1,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_258.py-91e128fde7410abbaf2737cffac00ee8bf8b5193f552a6a9698dc45bb5f82fd6.log
dataset/cruxeval_transformation_new/sample_259.py-9d0ae7c2da7810109ea4f5919ba1b11ee84f898d9aa5882dd03b1490be7ee6aa,7,2,2,7,3,0,1,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_259.py-9d0ae7c2da7810109ea4f5919ba1b11ee84f898d9aa5882dd03b1490be7ee6aa.log
dataset/cruxeval_transformation_new/sample_260.py-3c31c923052779d2fe57e0052a863f7171f8475ebd52b32e7eb92ace15d9201d,4,0,0,5,6,1,2,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_260.py-3c31c923052779d2fe57e0052a863f7171f8475ebd52b32e7eb92ace15d9201d.log
dataset/cruxeval_transformation_new/sample_262.py-af0578cc3c380fba9067970fa9f75d876dd614f83a7d61e4d462b3f414ac16ed,6,1,0,8,2,0,3,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_262.py-af0578cc3c380fba9067970fa9f75d876dd614f83a7d61e4d462b3f414ac16ed.log
dataset/cruxeval_transformation_new/sample_264.py-62010134b05c8cfdc88a560038ba3b6748f9cf9ec126d2e360359455171e390b,3,0,0,5,6,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_264.py-62010134b05c8cfdc88a560038ba3b6748f9cf9ec126d2e360359455171e390b.log
dataset/cruxeval_transformation_new/sample_276.py-1908d19fd472055fb1f18d151608db2bbd770e54877263f55b8385c8351ba894,4,1,0,5,7,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_276.py-1908d19fd472055fb1f18d151608db2bbd770e54877263f55b8385c8351ba894.log
dataset/cruxeval_transformation_new/sample_281.py-325a94d10c987489fe3f1771d4a0b8a7642359077737c8ee2aecdf7a52befada,6,3,3,5,3,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_281.py-325a94d10c987489fe3f1771d4a0b8a7642359077737c8ee2aecdf7a52befada.log
dataset/cruxeval_transformation_new/sample_282.py-286523b8b36561c59af74dd7961a0eefab9320a36d95e6c2aeed4826d3bc2bd5,6,1,0,8,7,1,1,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_282.py-286523b8b36561c59af74dd7961a0eefab9320a36d95e6c2aeed4826d3bc2bd5.log
dataset/cruxeval_transformation_new/sample_283.py-f2392dc0dcef0c99faec28171b1fa1599a4c4575e0a993d56974ed4632a18e9c,6,3,3,6,4,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_283.py-f2392dc0dcef0c99faec28171b1fa1599a4c4575e0a993d56974ed4632a18e9c.log
dataset/cruxeval_transformation_new/sample_285.py-762f622ca46dbeeafd2fa1f11d76cb0654333f28451e496e7fa08c0564609874,3,0,0,5,6,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_285.py-762f622ca46dbeeafd2fa1f11d76cb0654333f28451e496e7fa08c0564609874.log
dataset/cruxeval_transformation_new/sample_295.py-fadd15ad16d717e38ad2d098738aafeb95e885684586e8dca0afc6004233838c,6,3,3,5,3,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_295.py-fadd15ad16d717e38ad2d098738aafeb95e885684586e8dca0afc6004233838c.log
dataset/cruxeval_transformation_new/sample_302.py-7803b67c350312e29c8449144a72dc37a444c39806050600159b4e26d0bfb676,3,0,0,5,7,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_302.py-7803b67c350312e29c8449144a72dc37a444c39806050600159b4e26d0bfb676.log
dataset/cruxeval_transformation_new/sample_308.py-60bb456a4fb1ef1ba806d8d615eda0f55d5d676cc7d9df52820d0c27fbf5012c,7,3,6,5,2,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_308.py-60bb456a4fb1ef1ba806d8d615eda0f55d5d676cc7d9df52820d0c27fbf5012c.log
dataset/cruxeval_transformation_new/sample_310.py-cee2501fb89be76f76bf8c05d4487c6d10aa6e179c9f90ddd5efb2e45efdbf1f,5,1,1,5,4,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_310.py-cee2501fb89be76f76bf8c05d4487c6d10aa6e179c9f90ddd5efb2e45efdbf1f.log
dataset/cruxeval_transformation_new/sample_314.py-b11ccd8934e488b040517904daf1d7af89fe476a8faf720599b024c72f110283,4,1,0,5,2,1,3,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_314.py-b11ccd8934e488b040517904daf1d7af89fe476a8faf720599b024c72f110283.log
dataset/cruxeval_transformation_new/sample_320.py-3affc7d3105cce64c1315423f77234b73c291d408b2fd7729b52d5d05fa91e6b,6,4,6,2,3,1,1,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_320.py-3affc7d3105cce64c1315423f77234b73c291d408b2fd7729b52d5d05fa91e6b.log
dataset/cruxeval_transformation_new/sample_324.py-2d2d73c368a5291063bf2888fc4c1c83dd0f391bb0b527c11f52e57693eb1445,3,0,0,6,2,0,5,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_324.py-2d2d73c368a5291063bf2888fc4c1c83dd0f391bb0b527c11f52e57693eb1445.log
dataset/cruxeval_transformation_new/sample_327.py-7d85f6aa7897116f210d7c5c43962fc3e09609be8a524d7a82cbd435d43f7386,6,3,6,2,3,1,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_327.py-7d85f6aa7897116f210d7c5c43962fc3e09609be8a524d7a82cbd435d43f7386.log
dataset/cruxeval_transformation_new/sample_32.py-c6e163e34d7573efb0081b4191e5178ad386ae16e48e4beadd51f389b090ff13,4,0,0,6,2,1,2,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_32.py-c6e163e34d7573efb0081b4191e5178ad386ae16e48e4beadd51f389b090ff13.log
dataset/cruxeval_transformation_new/sample_332.py-2f3d2ce7205438f93ed5a4523036dbf05f6c629ea7bf8ebefdef4eb48c888f33,7,3,1,7,4,1,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_332.py-2f3d2ce7205438f93ed5a4523036dbf05f6c629ea7bf8ebefdef4eb48c888f33.log
dataset/cruxeval_transformation_new/sample_334.py-9ec768013ce09ffd803f0b673bc223c1d885c79f176b83a2132c831b00f9d297,3,0,0,5,6,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_334.py-9ec768013ce09ffd803f0b673bc223c1d885c79f176b83a2132c831b00f9d297.log
dataset/cruxeval_transformation_new/sample_338.py-36af4ce094066dd82566b1eb1103ac0097f7a745e80fb79896473680f5c0ac15,3,0,0,6,7,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_338.py-36af4ce094066dd82566b1eb1103ac0097f7a745e80fb79896473680f5c0ac15.log
dataset/cruxeval_transformation_new/sample_33.py-96a11f09ce4e41a33189cb179ba7bc81bd3d7367d77b6c77b3e68736aa7f6d30,7,3,6,5,2,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_33.py-96a11f09ce4e41a33189cb179ba7bc81bd3d7367d77b6c77b3e68736aa7f6d30.log
dataset/cruxeval_transformation_new/sample_341.py-78819dddc34f8618d55e0c4e343373294957f2036bd84a2d461e43a62d4c6fb9,9,1,0,5,8,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_341.py-78819dddc34f8618d55e0c4e343373294957f2036bd84a2d461e43a62d4c6fb9.log
dataset/cruxeval_transformation_new/sample_343.py-59e9481d1b4561b621f7154978678776e53fab6d7ed07698eb346ed179661e29,3,0,0,5,8,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_343.py-59e9481d1b4561b621f7154978678776e53fab6d7ed07698eb346ed179661e29.log
dataset/cruxeval_transformation_new/sample_354.py-c14630afe34ffc7be9f01139f0a75be02d39c231c8ad60250b104cbd0352af47,5,2,1,4,5,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_354.py-c14630afe34ffc7be9f01139f0a75be02d39c231c8ad60250b104cbd0352af47.log
dataset/cruxeval_transformation_new/sample_356.py-53b18ef254b4a8dd99cfb7de22250c6277bbde420823965142b16b09c2b8b506,21,3,3,2,3,1,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_356.py-53b18ef254b4a8dd99cfb7de22250c6277bbde420823965142b16b09c2b8b506.log
dataset/cruxeval_transformation_new/sample_357.py-f99b4aed738202de056f5bb5156b604e8667c5d44fec3dfc8126dfc8fc037db4,6,1,0,8,2,1,3,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_357.py-f99b4aed738202de056f5bb5156b604e8667c5d44fec3dfc8126dfc8fc037db4.log
dataset/cruxeval_transformation_new/sample_361.py-1ee1cc686324844f75e718632e52546b17f83485bf51862617c869b7ae41eb2a,3,0,0,5,7,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_361.py-1ee1cc686324844f75e718632e52546b17f83485bf51862617c869b7ae41eb2a.log
dataset/cruxeval_transformation_new/sample_365.py-8dd85f1a5957a4c69e08f021b836bc04c9d2e95eaeba692a6b558a1594034fea,6,2,3,5,2,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_365.py-8dd85f1a5957a4c69e08f021b836bc04c9d2e95eaeba692a6b558a1594034fea.log
dataset/cruxeval_transformation_new/sample_36.py-f05cc2510f2fa4751a43e5f6b0bf70ddf591ec77e1e4ad0e3ac277007b74c9c1,3,0,0,5,7,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_36.py-f05cc2510f2fa4751a43e5f6b0bf70ddf591ec77e1e4ad0e3ac277007b74c9c1.log
dataset/cruxeval_transformation_new/sample_370.py-9a99d6835c8f914cd82741750dcec9c3b8a1e2159d6cf12f5c118a36be49c1a0,7,3,6,5,4,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_370.py-9a99d6835c8f914cd82741750dcec9c3b8a1e2159d6cf12f5c118a36be49c1a0.log
dataset/cruxeval_transformation_new/sample_372.py-897ba202f4c3bfc8951ba0fb68be1af334d56d22367b00f917615990d9895d86,5,0,0,7,4,1,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_372.py-897ba202f4c3bfc8951ba0fb68be1af334d56d22367b00f917615990d9895d86.log
dataset/cruxeval_transformation_new/sample_379.py-c3983e4eefd0a6d22bb474c93c843d5d40b6b2cf1ecf5545ad3c89d9fd225d3e,7,6,6,5,2,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_379.py-c3983e4eefd0a6d22bb474c93c843d5d40b6b2cf1ecf5545ad3c89d9fd225d3e.log
dataset/cruxeval_transformation_new/sample_37.py-095a1d862ddbebd257642f3096ea10f1763703bb4a072967b082ae2531e978ce,6,1,0,8,3,0,3,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_37.py-095a1d862ddbebd257642f3096ea10f1763703bb4a072967b082ae2531e978ce.log
dataset/cruxeval_transformation_new/sample_381.py-ab6d2e962db12b32cce12b93af57278faf21f570a8bc16924820b9dd1249fbec,3,0,0,6,10,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_381.py-ab6d2e962db12b32cce12b93af57278faf21f570a8bc16924820b9dd1249fbec.log
dataset/cruxeval_transformation_new/sample_384.py-85363e3e66a5e588b55ed79f588e914e6a5728a529f6c94563a4df61e0791e79,6,3,3,3,4,0,0,existing_benchmarks//cruxeval/140a3681064f42ef36bfb5f5781510cb38929857/dataset_cruxeval_transformation_new_sample_384.py-85363e3e66a5e588b55ed79f588e914e6a5728a529f6c94563a4df61e0791e79.log
